Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1650_Test;M0_CTNB;;90%;2000;1;0.48323735878696084;0.52;0.5565473245177599;0.48;0.33181818181818185;0.6678571428571428;0.4397590361445783;0.5598802395209581;0.37823834196891193;0.6091205211726385;0.33114431532221494;0.6821120131895014;0.4397590361445783;0.5598802395209581;0.5598802395209581;0.43975903614457834;0.4397590361445783;0.5598802395209581;0.44011976047904194;0.5602409638554217;0.5126073154895029;0.5126073154895029;0.4145335019488506;1.301;;0.0011100000000000007;1.8190000000000263E-7;
