FP-Rate;TP-Rate;
0.0;0.0;
0.10843373493975904;0.8187919463087249;
0.10843373493975904;0.8241610738255034;
0.10843373493975904;0.8268456375838926;
0.10843373493975904;0.8308724832214766;
0.10843373493975904;0.8322147651006712;
0.10843373493975904;0.8335570469798658;
0.10843373493975904;0.8348993288590604;
0.11244979919678715;0.8348993288590604;
0.11646586345381527;0.8348993288590604;
0.11646586345381527;0.836241610738255;
0.11646586345381527;0.8375838926174497;
0.11646586345381527;0.8389261744966443;
0.11646586345381527;0.8402684563758389;
0.11646586345381527;0.8416107382550335;
0.11646586345381527;0.8429530201342282;
0.11646586345381527;0.8442953020134228;
0.11646586345381527;0.8456375838926175;
0.12048192771084337;0.8456375838926175;
0.12449799196787148;0.8456375838926175;
0.12449799196787148;0.8469798657718121;
0.1285140562248996;0.8469798657718121;
0.1285140562248996;0.8483221476510067;
0.1285140562248996;0.8496644295302014;
0.1285140562248996;0.851006711409396;
0.13253012048192772;0.851006711409396;
0.13253012048192772;0.8523489932885906;
0.13654618473895583;0.8523489932885906;
0.13654618473895583;0.8536912751677852;
0.13654618473895583;0.8550335570469799;
0.14056224899598393;0.8550335570469799;
0.14056224899598393;0.8563758389261745;
0.14457831325301204;0.8563758389261745;
0.14859437751004015;0.8563758389261745;
0.14859437751004015;0.8577181208053691;
0.14859437751004015;0.8590604026845637;
0.14859437751004015;0.8604026845637583;
0.14859437751004015;0.8617449664429531;
0.15261044176706828;0.8617449664429531;
0.15261044176706828;0.8630872483221477;
0.15261044176706828;0.8644295302013423;
0.1566265060240964;0.8644295302013423;
0.1606425702811245;0.8644295302013423;
0.1646586345381526;0.8644295302013423;
0.1646586345381526;0.8657718120805369;
0.1646586345381526;0.8671140939597315;
0.1686746987951807;0.8671140939597315;
0.17269076305220885;0.8671140939597315;
0.17269076305220885;0.8684563758389262;
0.17269076305220885;0.8697986577181208;
0.17269076305220885;0.8711409395973154;
0.17269076305220885;0.87248322147651;
0.17269076305220885;0.8738255033557047;
0.17269076305220885;0.8751677852348994;
0.17670682730923695;0.8751677852348994;
0.18072289156626506;0.8751677852348994;
0.18072289156626506;0.876510067114094;
0.18473895582329317;0.876510067114094;
0.18875502008032127;0.876510067114094;
0.1927710843373494;0.876510067114094;
0.19678714859437751;0.876510067114094;
0.21285140562248997;0.8778523489932886;
0.21686746987951808;0.8778523489932886;
0.22088353413654618;0.8778523489932886;
1.0;1.0;
