FP-Rate;TP-Rate;
0.0;0.0;
0.004;0.008;
0.004;0.012;
0.004;0.016;
0.004;0.02;
0.008;0.02;
0.008;0.024;
0.008;0.028;
0.012;0.028;
0.012;0.032;
0.012;0.036;
0.016;0.036;
0.016;0.04;
0.016;0.044;
0.016;0.048;
0.016;0.052;
0.016;0.056;
0.016;0.06;
0.016;0.064;
0.02;0.064;
0.024;0.064;
0.024;0.068;
0.024;0.072;
0.028;0.072;
0.028;0.076;
0.032;0.076;
0.032;0.08;
0.036;0.08;
0.04;0.08;
0.04;0.084;
0.04;0.088;
0.04;0.092;
0.044;0.092;
0.044;0.096;
0.044;0.1;
0.044;0.104;
0.048;0.104;
0.048;0.108;
0.048;0.112;
0.048;0.116;
0.052;0.116;
0.052;0.12;
0.052;0.124;
0.056;0.124;
0.06;0.124;
0.06;0.128;
0.064;0.128;
0.068;0.128;
0.068;0.132;
0.072;0.132;
0.076;0.132;
0.08;0.132;
0.08;0.136;
0.084;0.136;
0.084;0.14;
0.084;0.144;
0.088;0.144;
0.088;0.148;
0.088;0.152;
0.088;0.156;
0.088;0.16;
0.092;0.16;
0.092;0.164;
0.096;0.164;
0.1;0.164;
0.104;0.164;
0.104;0.168;
0.104;0.172;
0.104;0.176;
0.104;0.18;
0.108;0.18;
0.108;0.184;
0.112;0.184;
0.116;0.184;
0.12;0.184;
0.124;0.184;
0.128;0.184;
0.128;0.188;
0.128;0.192;
0.128;0.196;
0.128;0.2;
0.132;0.2;
0.132;0.204;
0.136;0.204;
0.14;0.204;
0.144;0.204;
0.144;0.208;
0.144;0.212;
0.148;0.212;
0.148;0.216;
0.148;0.22;
0.148;0.224;
0.152;0.224;
0.156;0.224;
0.16;0.224;
0.16;0.228;
0.164;0.228;
0.164;0.232;
0.164;0.236;
0.168;0.236;
0.172;0.236;
0.172;0.24;
0.176;0.24;
0.176;0.244;
0.18;0.244;
0.184;0.244;
0.188;0.244;
0.192;0.244;
0.192;0.248;
0.196;0.248;
0.196;0.252;
0.2;0.252;
0.2;0.256;
0.2;0.26;
0.2;0.264;
0.2;0.268;
0.2;0.272;
0.204;0.272;
0.208;0.272;
0.212;0.272;
0.212;0.276;
0.212;0.28;
0.212;0.284;
0.212;0.288;
0.216;0.288;
0.216;0.292;
0.22;0.292;
0.22;0.296;
0.224;0.296;
0.224;0.3;
0.224;0.304;
0.228;0.304;
0.228;0.308;
0.228;0.312;
0.232;0.312;
0.232;0.316;
0.232;0.32;
0.236;0.32;
0.236;0.324;
0.24;0.324;
0.244;0.324;
0.248;0.324;
0.252;0.324;
0.256;0.324;
0.256;0.328;
0.256;0.332;
0.256;0.336;
0.26;0.336;
0.264;0.336;
0.268;0.336;
0.268;0.34;
0.268;0.344;
0.268;0.348;
0.268;0.352;
0.268;0.356;
0.268;0.36;
0.268;0.364;
0.268;0.368;
0.268;0.372;
0.268;0.376;
0.272;0.376;
0.276;0.376;
0.28;0.376;
0.28;0.38;
0.28;0.384;
0.28;0.388;
0.284;0.388;
0.284;0.392;
0.288;0.392;
0.292;0.392;
0.292;0.396;
0.296;0.396;
0.296;0.4;
0.3;0.4;
0.3;0.404;
0.3;0.408;
0.304;0.408;
0.308;0.408;
0.312;0.408;
0.316;0.408;
0.316;0.412;
0.32;0.412;
0.324;0.412;
0.324;0.416;
0.328;0.416;
0.328;0.42;
0.332;0.42;
0.336;0.42;
0.336;0.424;
0.34;0.424;
0.344;0.424;
0.348;0.424;
0.352;0.424;
0.356;0.424;
0.36;0.424;
0.36;0.428;
0.36;0.432;
0.364;0.432;
0.368;0.432;
0.368;0.436;
0.368;0.44;
0.368;0.444;
0.368;0.448;
0.372;0.448;
0.376;0.448;
0.38;0.448;
0.38;0.452;
0.384;0.452;
0.384;0.456;
0.384;0.46;
0.384;0.464;
0.388;0.464;
0.392;0.464;
0.396;0.464;
0.396;0.468;
0.4;0.468;
0.404;0.468;
0.408;0.468;
0.408;0.472;
0.408;0.476;
0.408;0.48;
0.408;0.484;
0.408;0.488;
0.408;0.492;
0.412;0.492;
0.416;0.492;
0.416;0.496;
0.416;0.5;
0.416;0.504;
0.42;0.504;
0.424;0.504;
0.428;0.504;
0.432;0.504;
0.432;0.508;
0.432;0.512;
0.432;0.516;
0.436;0.516;
0.436;0.52;
0.44;0.52;
0.444;0.52;
0.448;0.52;
0.448;0.524;
0.452;0.524;
0.452;0.528;
0.452;0.532;
0.456;0.532;
0.46;0.532;
0.46;0.536;
0.464;0.536;
0.468;0.536;
0.472;0.536;
0.476;0.536;
0.48;0.536;
0.48;0.54;
0.48;0.544;
0.484;0.544;
0.488;0.544;
0.488;0.548;
0.492;0.548;
0.492;0.552;
0.492;0.556;
0.496;0.556;
0.5;0.556;
0.504;0.556;
0.504;0.56;
0.508;0.56;
0.512;0.56;
0.512;0.564;
0.512;0.568;
0.516;0.568;
0.52;0.568;
0.52;0.572;
0.524;0.572;
0.524;0.576;
0.524;0.58;
0.528;0.58;
0.532;0.58;
0.532;0.584;
0.532;0.588;
0.532;0.592;
0.532;0.596;
