Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1220_Test;M0_CTBNC4-LL;;90%;2000;1;0.7773967158581728;0.808;0.835287407034526;0.19199999999999995;0.808;NaN;1.0;0.0;0.8938053097345132;NaN;0.904;0.596;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.5;0.15566714598023665;373.216;;0.0010300000000000008;1.502909999999986E-5;
