Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1950_Test;M0_CTNB;;90%;2000;1;0.5092229400736283;0.546;0.5822818315272293;0.45399999999999996;0.6270491803278688;0.46875;0.5294117647058824;0.5687203791469194;0.574108818011257;0.5139186295503212;0.596972563891927;0.4340811319007966;0.5294117647058824;0.5687203791469194;0.5687203791469194;0.5294117647058824;0.5294117647058824;0.5687203791469194;0.4312796208530806;0.47058823529411764;0.5316748388789583;0.5316748388789583;0.40234744212755025;0.86;;9.680000000000007E-4;1.4190976000000077E-5;
