Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210704_2311_Test;M0_CTNB;;90%;2000;1;0.608086419225243;0.644;0.678363300568746;0.356;0.717687074829932;0.5388349514563107;0.6895424836601307;0.5721649484536082;0.7033333333333334;0.5549999999999999;0.764243244638503;0.5226886136993475;0.6895424836601307;0.5721649484536082;0.5721649484536082;0.6895424836601307;0.6895424836601307;0.5721649484536082;0.42783505154639173;0.3104575163398693;0.6719560676504279;0.6719560676504279;0.3278053384477513;0.616;;6.320000000000003E-4;7.624575999999968E-6;
