Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1110_Test;M0_CTBNC2-LL;;90%;2000;1;0.7606082137715142;0.792;0.820248162477408;0.20799999999999996;NaN;0.792;0.0;1.0;NaN;0.8839285714285715;0.604;0.896;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5;0.5;0.16511955475256385;229.37;;9.960000000000006E-4;1.2399983999999959E-5;
