Recall;Precision;
0.0;1.0;
0.004672897196261682;1.0;
0.009345794392523364;1.0;
0.014018691588785047;1.0;
0.018691588785046728;1.0;
0.02336448598130841;1.0;
0.02336448598130841;0.8333333333333334;
0.028037383177570093;0.8571428571428571;
0.03271028037383177;0.875;
0.037383177570093455;0.8888888888888888;
0.04205607476635514;0.9;
0.04672897196261682;0.9090909090909091;
0.04672897196261682;0.8333333333333334;
0.0514018691588785;0.8461538461538461;
0.056074766355140186;0.8571428571428571;
0.06074766355140187;0.8666666666666667;
0.06542056074766354;0.875;
0.07009345794392523;0.8823529411764706;
0.07009345794392523;0.8333333333333334;
0.07476635514018691;0.8421052631578947;
0.0794392523364486;0.85;
0.0794392523364486;0.8095238095238095;
0.0794392523364486;0.7727272727272727;
0.08411214953271028;0.782608695652174;
0.08411214953271028;0.75;
0.08878504672897196;0.76;
0.09345794392523364;0.7692307692307693;
0.09813084112149532;0.7777777777777778;
0.102803738317757;0.7857142857142857;
0.10747663551401869;0.7931034482758621;
0.11214953271028037;0.8;
0.11682242990654206;0.8064516129032258;
0.12149532710280374;0.8125;
0.12149532710280374;0.7878787878787878;
0.12149532710280374;0.7647058823529411;
0.1261682242990654;0.7714285714285715;
0.1261682242990654;0.75;
0.1308411214953271;0.7567567567567568;
0.13551401869158877;0.7631578947368421;
0.13551401869158877;0.7435897435897436;
0.14018691588785046;0.75;
0.14485981308411214;0.7560975609756098;
0.14953271028037382;0.7619047619047619;
0.1542056074766355;0.7674418604651163;
0.1588785046728972;0.7727272727272727;
0.16355140186915887;0.7777777777777778;
0.16822429906542055;0.782608695652174;
0.17289719626168223;0.7872340425531915;
0.17289719626168223;0.7708333333333334;
0.17757009345794392;0.7755102040816326;
0.17757009345794392;0.76;
0.1822429906542056;0.7647058823529411;
0.18691588785046728;0.7692307692307693;
0.19158878504672897;0.7735849056603774;
0.19626168224299065;0.7777777777777778;
0.20093457943925233;0.7818181818181819;
0.20093457943925233;0.7678571428571429;
0.20093457943925233;0.7543859649122807;
0.205607476635514;0.7586206896551724;
0.2102803738317757;0.7627118644067796;
0.2102803738317757;0.75;
0.21495327102803738;0.7540983606557377;
0.21962616822429906;0.7580645161290323;
0.22429906542056074;0.7619047619047619;
0.22897196261682243;0.765625;
0.2336448598130841;0.7692307692307693;
0.2336448598130841;0.7575757575757576;
0.2336448598130841;0.746268656716418;
0.2336448598130841;0.7352941176470589;
0.2383177570093458;0.7391304347826086;
0.24299065420560748;0.7428571428571429;
0.24299065420560748;0.7323943661971831;
0.24766355140186916;0.7361111111111112;
0.2523364485981308;0.7397260273972602;
0.2570093457943925;0.7432432432432432;
0.2616822429906542;0.7466666666666667;
0.26635514018691586;0.75;
0.27102803738317754;0.7532467532467533;
0.2757009345794392;0.7564102564102564;
0.2803738317757009;0.759493670886076;
0.2850467289719626;0.7625;
0.2897196261682243;0.7654320987654321;
0.29439252336448596;0.7682926829268293;
0.29906542056074764;0.7710843373493976;
0.3037383177570093;0.7738095238095238;
0.3037383177570093;0.7647058823529411;
0.308411214953271;0.7674418604651163;
0.308411214953271;0.7586206896551724;
0.308411214953271;0.75;
0.308411214953271;0.7415730337078652;
0.3130841121495327;0.7444444444444445;
0.3130841121495327;0.7362637362637363;
0.3177570093457944;0.7391304347826086;
0.32242990654205606;0.7419354838709677;
0.32710280373831774;0.7446808510638298;
0.3317757009345794;0.7473684210526316;
0.3317757009345794;0.7395833333333334;
0.3317757009345794;0.7319587628865979;
0.3317757009345794;0.7244897959183674;
0.3364485981308411;0.7272727272727273;
0.3364485981308411;0.72;
0.3411214953271028;0.7227722772277227;
0.34579439252336447;0.7254901960784313;
0.34579439252336447;0.7184466019417476;
0.35046728971962615;0.7211538461538461;
0.35514018691588783;0.7238095238095238;
0.3598130841121495;0.7264150943396226;
0.3598130841121495;0.719626168224299;
0.3598130841121495;0.7129629629629629;
0.3644859813084112;0.7155963302752294;
0.3644859813084112;0.7090909090909091;
0.3691588785046729;0.7117117117117117;
0.3691588785046729;0.7053571428571429;
0.37383177570093457;0.7079646017699115;
0.37850467289719625;0.7105263157894737;
0.38317757009345793;0.7130434782608696;
0.38317757009345793;0.7068965517241379;
0.3878504672897196;0.7094017094017094;
0.3925233644859813;0.711864406779661;
0.3925233644859813;0.7058823529411765;
0.3925233644859813;0.7;
0.3925233644859813;0.6942148760330579;
0.3925233644859813;0.6885245901639344;
0.3925233644859813;0.6829268292682927;
0.397196261682243;0.6854838709677419;
0.397196261682243;0.68;
0.40186915887850466;0.6825396825396826;
0.40186915887850466;0.6771653543307087;
0.40654205607476634;0.6796875;
0.40654205607476634;0.6744186046511628;
0.411214953271028;0.676923076923077;
0.411214953271028;0.6717557251908397;
0.411214953271028;0.6666666666666666;
0.4158878504672897;0.6691729323308271;
0.4205607476635514;0.6716417910447762;
0.4252336448598131;0.674074074074074;
0.42990654205607476;0.6764705882352942;
0.43457943925233644;0.6788321167883211;
0.4392523364485981;0.6811594202898551;
0.4439252336448598;0.6834532374100719;
0.4485981308411215;0.6857142857142857;
0.4532710280373832;0.6879432624113475;
0.4532710280373832;0.6830985915492958;
0.4532710280373832;0.6783216783216783;
0.4532710280373832;0.6736111111111112;
0.45794392523364486;0.6758620689655173;
0.45794392523364486;0.6712328767123288;
0.46261682242990654;0.673469387755102;
0.46261682242990654;0.668918918918919;
0.4672897196261682;0.6711409395973155;
0.4719626168224299;0.6733333333333333;
0.4766355140186916;0.6754966887417219;
0.48130841121495327;0.6776315789473685;
0.48130841121495327;0.673202614379085;
0.48130841121495327;0.6688311688311688;
0.48130841121495327;0.6645161290322581;
0.48598130841121495;0.6666666666666666;
0.49065420560747663;0.6687898089171974;
0.49065420560747663;0.6645569620253164;
0.49065420560747663;0.660377358490566;
0.4953271028037383;0.6625;
0.4953271028037383;0.6583850931677019;
0.4953271028037383;0.654320987654321;
0.4953271028037383;0.6503067484662577;
0.5;0.6524390243902439;
0.5;0.6484848484848484;
0.5;0.6445783132530121;
0.5046728971962616;0.6467065868263473;
0.5046728971962616;0.6428571428571429;
0.5093457943925234;0.6449704142011834;
0.5093457943925234;0.6411764705882353;
0.514018691588785;0.6432748538011696;
0.5186915887850467;0.6453488372093024;
0.5186915887850467;0.6416184971098265;
0.5186915887850467;0.6379310344827587;
0.5186915887850467;0.6342857142857142;
0.5233644859813084;0.6363636363636364;
0.5233644859813084;0.632768361581921;
0.5233644859813084;0.6292134831460674;
0.5233644859813084;0.6256983240223464;
0.5280373831775701;0.6277777777777778;
0.5327102803738317;0.6298342541436464;
0.5373831775700935;0.6318681318681318;
0.5420560747663551;0.6338797814207651;
0.5467289719626168;0.6358695652173914;
0.5514018691588785;0.6378378378378379;
0.5560747663551402;0.6397849462365591;
0.5607476635514018;0.6417112299465241;
0.5654205607476636;0.6436170212765957;
0.5654205607476636;0.6402116402116402;
0.5700934579439252;0.6421052631578947;
0.5747663551401869;0.643979057591623;
0.5794392523364486;0.6458333333333334;
0.5841121495327103;0.6476683937823834;
0.5841121495327103;0.6443298969072165;
0.5841121495327103;0.6410256410256411;
0.5887850467289719;0.6428571428571429;
0.5934579439252337;0.6446700507614214;
0.5981308411214953;0.6464646464646465;
0.5981308411214953;0.6432160804020101;
0.602803738317757;0.645;
0.602803738317757;0.6417910447761194;
0.602803738317757;0.6386138613861386;
0.6074766355140186;0.6403940886699507;
0.6074766355140186;0.6372549019607843;
0.6121495327102804;0.6390243902439025;
0.616822429906542;0.6407766990291263;
0.6214953271028038;0.642512077294686;
0.6261682242990654;0.6442307692307693;
0.6261682242990654;0.6411483253588517;
0.6308411214953271;0.6428571428571429;
0.6355140186915887;0.6445497630331753;
0.6401869158878505;0.6462264150943396;
0.6401869158878505;0.6431924882629108;
0.6401869158878505;0.6401869158878505;
0.6401869158878505;0.6372093023255814;
0.6448598130841121;0.6388888888888888;
0.6495327102803738;0.6405529953917051;
0.6542056074766355;0.6422018348623854;
0.6588785046728972;0.6438356164383562;
0.6635514018691588;0.6454545454545455;
0.6635514018691588;0.6425339366515838;
0.6635514018691588;0.6396396396396397;
0.6682242990654206;0.6412556053811659;
0.6682242990654206;0.6383928571428571;
0.6728971962616822;0.64;
0.677570093457944;0.6415929203539823;
0.6822429906542056;0.6431718061674009;
0.6822429906542056;0.6403508771929824;
0.6869158878504673;0.6419213973799127;
0.6869158878504673;0.6391304347826087;
0.6915887850467289;0.6406926406926406;
0.6962616822429907;0.6422413793103449;
0.7009345794392523;0.6437768240343348;
0.705607476635514;0.6452991452991453;
0.7102803738317757;0.6468085106382979;
0.7102803738317757;0.6440677966101694;
0.7149532710280374;0.6455696202531646;
0.7149532710280374;0.6428571428571429;
0.719626168224299;0.6443514644351465;
0.7242990654205608;0.6458333333333334;
0.7242990654205608;0.6431535269709544;
0.7289719626168224;0.6446280991735537;
0.7289719626168224;0.6419753086419753;
0.7289719626168224;0.639344262295082;
0.7289719626168224;0.636734693877551;
0.7289719626168224;0.6341463414634146;
0.7289719626168224;0.631578947368421;
0.7336448598130841;0.6330645161290323;
0.7336448598130841;0.6305220883534136;
0.7336448598130841;0.628;
0.7383177570093458;0.6294820717131474;
0.7383177570093458;0.626984126984127;
0.7383177570093458;0.6245059288537549;
0.7429906542056075;0.6259842519685039;
0.7429906542056075;0.6235294117647059;
0.7429906542056075;0.62109375;
0.7429906542056075;0.6186770428015564;
0.7476635514018691;0.6201550387596899;
0.7523364485981309;0.6216216216216216;
0.7523364485981309;0.6192307692307693;
0.7570093457943925;0.6206896551724138;
0.7616822429906542;0.6221374045801527;
0.7663551401869159;0.623574144486692;
0.7710280373831776;0.625;
0.7710280373831776;0.6226415094339622;
0.7710280373831776;0.6203007518796992;
0.7710280373831776;0.6179775280898876;
0.7757009345794392;0.6194029850746269;
0.7757009345794392;0.6171003717472119;
0.780373831775701;0.6185185185185185;
0.780373831775701;0.6162361623616236;
0.780373831775701;0.6139705882352942;
0.780373831775701;0.6117216117216118;
0.780373831775701;0.6094890510948905;
0.780373831775701;0.6072727272727273;
0.780373831775701;0.605072463768116;
0.780373831775701;0.6028880866425993;
0.7850467289719626;0.60431654676259;
0.7897196261682243;0.6057347670250897;
0.794392523364486;0.6071428571428571;
0.794392523364486;0.604982206405694;
0.794392523364486;0.6028368794326241;
0.794392523364486;0.6007067137809188;
0.794392523364486;0.5985915492957746;
0.794392523364486;0.5964912280701754;
0.794392523364486;0.5944055944055944;
0.794392523364486;0.5923344947735192;
0.794392523364486;0.5902777777777778;
0.794392523364486;0.5882352941176471;
0.7990654205607477;0.5896551724137931;
0.8037383177570093;0.5910652920962199;
0.8037383177570093;0.589041095890411;
0.8037383177570093;0.5870307167235495;
0.8084112149532711;0.5884353741496599;
0.8130841121495327;0.5898305084745763;
0.8130841121495327;0.5878378378378378;
0.8130841121495327;0.5858585858585859;
0.8130841121495327;0.5838926174496645;
0.8130841121495327;0.5819397993311036;
0.8130841121495327;0.58;
0.8130841121495327;0.5780730897009967;
0.8177570093457944;0.5794701986754967;
0.822429906542056;0.5808580858085809;
0.8271028037383178;0.5822368421052632;
0.8271028037383178;0.580327868852459;
0.8317757009345794;0.5816993464052288;
0.8317757009345794;0.5798045602605864;
0.8317757009345794;0.577922077922078;
0.8364485981308412;0.5792880258899676;
0.8364485981308412;0.5774193548387097;
0.8364485981308412;0.5755627009646302;
0.8364485981308412;0.5737179487179487;
0.8411214953271028;0.5750798722044729;
0.8411214953271028;0.5732484076433121;
0.8411214953271028;0.5714285714285714;
0.8457943925233645;0.5727848101265823;
0.8457943925233645;0.5709779179810726;
0.8504672897196262;0.5723270440251572;
0.8551401869158879;0.5736677115987461;
0.8551401869158879;0.571875;
0.8551401869158879;0.5700934579439252;
0.8598130841121495;0.5714285714285714;
0.8598130841121495;0.5696594427244582;
0.8598130841121495;0.5679012345679012;
0.8598130841121495;0.5661538461538461;
0.8598130841121495;0.5644171779141104;
0.8598130841121495;0.5626911314984709;
0.8644859813084113;0.5640243902439024;
0.8644859813084113;0.5623100303951368;
0.8644859813084113;0.5606060606060606;
0.8644859813084113;0.5589123867069486;
0.8644859813084113;0.5572289156626506;
0.8644859813084113;0.5555555555555556;
0.8691588785046729;0.5568862275449101;
0.8691588785046729;0.5552238805970149;
0.8738317757009346;0.5565476190476191;
0.8738317757009346;0.5548961424332344;
0.8785046728971962;0.5562130177514792;
0.8785046728971962;0.5545722713864307;
0.8785046728971962;0.5529411764705883;
0.8785046728971962;0.5513196480938416;
0.8785046728971962;0.5497076023391813;
0.8785046728971962;0.5481049562682215;
0.8785046728971962;0.5465116279069767;
0.8785046728971962;0.5449275362318841;
0.883177570093458;0.546242774566474;
0.8878504672897196;0.547550432276657;
0.8878504672897196;0.5459770114942529;
0.8925233644859814;0.5472779369627507;
0.897196261682243;0.5485714285714286;
0.897196261682243;0.5470085470085471;
0.897196261682243;0.5454545454545454;
0.897196261682243;0.5439093484419264;
0.897196261682243;0.5423728813559322;
0.897196261682243;0.5408450704225352;
0.897196261682243;0.5393258426966292;
0.897196261682243;0.5378151260504201;
0.897196261682243;0.5363128491620112;
0.897196261682243;0.5348189415041783;
0.897196261682243;0.5333333333333333;
0.897196261682243;0.5318559556786704;
0.897196261682243;0.5303867403314917;
0.9018691588785047;0.5316804407713499;
0.9018691588785047;0.5302197802197802;
0.9065420560747663;0.5315068493150685;
0.9112149532710281;0.5327868852459017;
0.9112149532710281;0.5313351498637602;
0.9112149532710281;0.529891304347826;
0.9112149532710281;0.5284552845528455;
0.9112149532710281;0.527027027027027;
0.9112149532710281;0.5256064690026954;
0.9112149532710281;0.5241935483870968;
0.9112149532710281;0.5227882037533512;
0.9112149532710281;0.5213903743315508;
0.9112149532710281;0.52;
0.9112149532710281;0.5186170212765957;
0.9112149532710281;0.5172413793103449;
0.9112149532710281;0.5158730158730159;
0.9112149532710281;0.5145118733509235;
0.9158878504672897;0.5157894736842106;
0.9158878504672897;0.5144356955380578;
0.9158878504672897;0.5130890052356021;
0.9205607476635514;0.5143603133159269;
0.9205607476635514;0.5130208333333334;
0.9205607476635514;0.5116883116883116;
0.9205607476635514;0.5103626943005182;
0.9252336448598131;0.5116279069767442;
0.9252336448598131;0.5103092783505154;
0.9252336448598131;0.5089974293059126;
0.9299065420560748;0.5102564102564102;
0.9299065420560748;0.5089514066496164;
0.9299065420560748;0.5076530612244898;
0.9299065420560748;0.5063613231552163;
0.9299065420560748;0.5050761421319797;
0.9345794392523364;0.5063291139240507;
0.9345794392523364;0.5050505050505051;
0.9345794392523364;0.5037783375314862;
0.9392523364485982;0.5050251256281407;
