Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210704_2312_Test;M0_CTNB;;90%;2000;1;0.6264116815429446;0.662;0.6958442532252931;0.33799999999999997;0.842948717948718;0.3617021276595745;0.6866840731070496;0.5811965811965812;0.7568345323741008;0.4459016393442623;0.8896441858716135;0.4156621365171101;0.6866840731070496;0.5811965811965812;0.5811965811965811;0.6866840731070496;0.6866840731070496;0.5811965811965812;0.4188034188034188;0.3133159268929504;0.7119792015353373;0.7123027827988664;0.31457693730955283;0.972;;0.0010300000000000008;1.3761099999999888E-5;
