Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0400_Test;M0_CTNB;;90%;2000;1;0.6550294614638452;0.69;0.7229250299310012;0.31000000000000005;0.9088397790055248;0.11594202898550725;0.729490022172949;0.32653061224489793;0.8093480934809347;0.1711229946524064;0.9325808556148324;0.16010135118587815;0.729490022172949;0.32653061224489793;0.326530612244898;0.729490022172949;0.729490022172949;0.32653061224489793;0.673469387755102;0.270509977827051;0.5990316303905154;0.5990316303905154;0.28065119639216846;1.072;;0.001404000000000001;1.741278400000001E-5;
