Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210609_2323_Test;M0_CTNB;;90%;4266;1;0.7684071455800932;0.7896713615023474;0.8094672744879213;0.2103286384976526;0.9244186046511628;0.5396825396825397;0.9281553398058252;0.9408284023668639;0.8680851063829788;0.7231467473524962;0.9325513196480938;0.6655791190864601;0.8129251700680271;0.946944146654103;0.7014687438318984;0.9451201617407563;0.9408284023668639;0.8680851063829788;0.7231467473524962;0.9854910714285714;0.7903614457831325;0.9084158415841584;0.9408284023668639;0.8680851063829788;0.7231467473524962;0.014508928571428572;0.20963855421686747;0.09158415841584158;0.9704373150887574;0.8748705460138426;0.9060903821093154;0.20715594399651685;1.181;;7.840375586854466E-4;2.72609050232535E-7;
210609_2344_Test;M0_CTNB;;90%;4266;1;0.7684071455800932;0.7896713615023474;0.8094672744879213;0.2103286384976526;0.9244186046511628;0.5396825396825397;0.9281553398058252;0.9408284023668639;0.8680851063829788;0.7231467473524962;0.9325513196480938;0.6655791190864601;0.8129251700680271;0.946944146654103;0.7014687438318984;0.9451201617407563;0.9408284023668639;0.8680851063829788;0.7231467473524962;0.9854910714285714;0.7903614457831325;0.9084158415841584;0.9408284023668639;0.8680851063829788;0.7231467473524962;0.014508928571428572;0.20963855421686747;0.09158415841584158;0.9704373150887574;0.8748705460138426;0.9060903821093154;0.20715594399651685;1.25;;7.014084507042258E-4;6.3991059974870955E-6;
