Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0359_Test;M0_CTNB;;90%;2000;1;0.7355543485271148;0.768;0.7975604077561426;0.23199999999999998;0.1721311475409836;0.9603174603174603;0.5833333333333334;0.7823275862068966;0.2658227848101266;0.8622327790973872;0.22303908388816282;0.9751543825074924;0.5833333333333334;0.7823275862068966;0.7823275862068966;0.5833333333333333;0.5833333333333334;0.7823275862068966;0.21767241379310345;0.4166666666666667;0.7631405651340997;0.7631106321839081;0.218860609365834;1.224;;0.001382000000000001;1.8368075999999928E-5;
