FP-Rate;TP-Rate;
0.0;0.0;
0.13636363636363635;0.46808510638297873;
0.15151515151515152;0.46808510638297873;
0.15151515151515152;0.4787234042553192;
0.16666666666666666;0.4787234042553192;
0.16666666666666666;0.48936170212765956;
0.18181818181818182;0.48936170212765956;
0.18181818181818182;0.5;
0.19696969696969696;0.5;
0.19696969696969696;0.5106382978723404;
0.19696969696969696;0.5212765957446809;
0.19696969696969696;0.5319148936170213;
0.19696969696969696;0.5425531914893617;
0.21212121212121213;0.5425531914893617;
0.21212121212121213;0.5531914893617021;
0.21212121212121213;0.5638297872340425;
0.21212121212121213;0.574468085106383;
0.21212121212121213;0.5851063829787234;
0.21212121212121213;0.5957446808510638;
0.22727272727272727;0.5957446808510638;
0.22727272727272727;0.6063829787234043;
0.24242424242424243;0.6063829787234043;
0.25757575757575757;0.6063829787234043;
0.25757575757575757;0.6170212765957447;
0.25757575757575757;0.6276595744680851;
0.25757575757575757;0.6382978723404256;
0.2727272727272727;0.6382978723404256;
0.2878787878787879;0.6382978723404256;
0.2878787878787879;0.648936170212766;
0.2878787878787879;0.6595744680851063;
0.30303030303030304;0.6595744680851063;
0.30303030303030304;0.6702127659574468;
0.3181818181818182;0.6702127659574468;
0.3333333333333333;0.6702127659574468;
0.3484848484848485;0.6702127659574468;
0.36363636363636365;0.6702127659574468;
0.36363636363636365;0.6808510638297872;
0.36363636363636365;0.6914893617021277;
0.36363636363636365;0.7021276595744681;
0.3787878787878788;0.7021276595744681;
0.3787878787878788;0.7127659574468085;
0.3939393939393939;0.7127659574468085;
0.3939393939393939;0.723404255319149;
0.3939393939393939;0.7340425531914894;
0.3939393939393939;0.7446808510638298;
0.3939393939393939;0.7553191489361702;
0.3939393939393939;0.7659574468085106;
0.3939393939393939;0.776595744680851;
0.3939393939393939;0.7872340425531915;
0.3939393939393939;0.7978723404255319;
0.3939393939393939;0.8085106382978723;
0.3939393939393939;0.8191489361702128;
0.4090909090909091;0.8191489361702128;
0.4090909090909091;0.8297872340425532;
0.4090909090909091;0.8404255319148937;
0.42424242424242425;0.8404255319148937;
0.42424242424242425;0.851063829787234;
0.42424242424242425;0.8617021276595744;
0.42424242424242425;0.8723404255319149;
0.42424242424242425;0.8829787234042553;
0.42424242424242425;0.8936170212765957;
0.42424242424242425;0.9042553191489362;
0.4393939393939394;0.9042553191489362;
0.45454545454545453;0.9042553191489362;
0.4696969696969697;0.9042553191489362;
0.48484848484848486;0.9042553191489362;
0.5;0.9042553191489362;
0.5151515151515151;0.9042553191489362;
0.5303030303030303;0.9042553191489362;
0.5454545454545454;0.9042553191489362;
0.5606060606060606;0.9042553191489362;
0.5757575757575758;0.9042553191489362;
0.5909090909090909;0.9042553191489362;
1.0;1.0;
