Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_2009_Test;M0_CTBNC4-LL;;90%;2000;1;0.8670202381865563;0.892;0.9127595545859694;0.10799999999999998;0.9423728813559322;0.8195121951219512;0.8825396825396825;0.9081081081081082;0.9114754098360656;0.8615384615384616;0.9789726020008804;0.9491604768845834;0.8825396825396825;0.9081081081081082;0.9081081081081082;0.8825396825396825;0.8825396825396825;0.9081081081081082;0.0918918918918919;0.11746031746031746;0.9660060060060061;0.9650965250965251;0.10236371411299454;112.537;;8.120000000000005E-4;1.2032655999999855E-5;
