Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210609_2326_Test;M0_CTNB;;90%;4031;1;0.8183155155169953;0.8382936507936508;0.8564603175448487;0.1617063492063492;0.8867924528301887;0.9130434782608695;0.5707547169811321;0.7899159663865546;0.875;0.7159763313609467;0.8355555555555556;0.8936170212765957;0.6351706036745407;0.9207004137923541;0.9517727742210097;0.6568559694978088;0.7899159663865546;0.875;0.7159763313609467;0.9865016872890888;0.7916666666666666;0.8915375446960667;0.7899159663865546;0.875;0.7159763313609467;0.013498312710911136;0.20833333333333334;0.10846245530393325;0.9755083135616451;0.883617862654321;0.8796926462187303;0.15382235655521762;1.16;;6.815476190476195E-4;2.4878649376416796E-7;
210609_2347_Test;M0_CTNB;;90%;4031;1;0.8183155155169953;0.8382936507936508;0.8564603175448487;0.1617063492063492;0.8867924528301887;0.9130434782608695;0.5707547169811321;0.7899159663865546;0.875;0.7159763313609467;0.8355555555555556;0.8936170212765957;0.6351706036745407;0.9207004137923541;0.9517727742210097;0.6568559694978088;0.7899159663865546;0.875;0.7159763313609467;0.9865016872890888;0.7916666666666666;0.8915375446960667;0.7899159663865546;0.875;0.7159763313609467;0.013498312710911136;0.20833333333333334;0.10846245530393325;0.9755083135616451;0.883617862654321;0.8796926462187303;0.15382235655521762;1.132;;6.755952380952386E-4;1.8501186933106788E-6;
