Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;;;;;;
210706_0213_Test;M0_ACTNB2-LL;;90%;2000;1;0.29834105917726506;0.332;0.3674676010630813;0.6679999999999999;0.2792207792207792;0.31788079470198677;0.38461538461538464;0.28859060402684567;0.2823529411764706;0.4143646408839779;0.2838283828382838;0.29906542056074764;0.39893617021276595;0.2951231763135006;0.33962527835685236;0.38386923332507256;0.28859060402684567;0.2823529411764706;0.4143646408839779;0.6837606837606838;0.6878787878787879;0.6238244514106583;0.28859060402684567;0.2823529411764706;0.4143646408839779;0.3162393162393162;0.31212121212121213;0.3761755485893417;0.503164496453087;0.4885739750445633;0.5082699735014462;0.5605143898175406;136.223;;0.0012300000000000008;1.3805100000000067E-5;
