Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1649_Test;M0_CTNB;;90%;2000;1;0.69410145295243;0.728;0.7594439367213859;0.272;0.5892857142857143;0.7981927710843374;0.5963855421686747;0.7934131736526946;0.592814371257485;0.7957957957957958;0.64331588494245;0.8355243889995705;0.5963855421686747;0.7934131736526946;0.7934131736526946;0.5963855421686747;0.5963855421686747;0.7934131736526946;0.20658682634730538;0.4036144578313253;0.7487555010461006;0.7487194286126542;0.2580416071499674;0.682;;6.260000000000004E-4;9.414124000000018E-6;
