Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0745_Test;M0_CTBNC4-LL;;90%;2000;1;0.8175898765102307;0.846;0.8706851446614372;0.15400000000000003;0.8375796178343949;0.8602150537634409;0.9100346020761245;0.7582938388625592;0.8723051409618574;0.8060453400503778;0.9084552323499852;0.9080988099319539;0.9100346020761245;0.7582938388625592;0.7582938388625593;0.9100346020761245;0.9100346020761245;0.7582938388625592;0.24170616113744076;0.08996539792387544;0.9110021482805556;0.9118876990439332;0.13667728130522175;135.651;;7.680000000000006E-4;2.5417599999999927E-7;
