Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1241_Test;M0_CTBNC4-LL;;90%;2000;1;0.8977068495636022;0.92;0.9377714998355323;0.07999999999999996;0.48214285714285715;0.9752252252252253;0.7105263157894737;0.9372294372294372;0.574468085106383;0.9558498896247241;0.6601316765379971;0.9817638269398721;0.7105263157894737;0.9372294372294372;0.9372294372294372;0.7105263157894737;0.7105263157894737;0.9372294372294372;0.06277056277056277;0.2894736842105263;0.8902369560264297;0.8900660742766006;0.06476199798124974;640.18;;7.520000000000005E-4;1.1226495999999913E-5;
