Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210610_0109_Test;M0_CTBNC2-LL;;90%;3976;1;0.7490069728035642;0.7716297786720322;0.7927776522066036;0.2283702213279678;0.6538461538461539;0.9534510433386838;0.3651452282157676;0.7657657657657657;0.7973154362416107;0.6376811594202898;0.7053941908713693;0.8684210526315789;0.46437994722955145;0.7782382090217619;0.9633322844976014;0.47650420704959323;0.7657657657657657;0.7973154362416107;0.6376811594202898;0.9490373725934315;0.8835341365461847;0.8212616822429907;0.7657657657657657;0.7973154362416107;0.6376811594202898;0.05096262740656852;0.11646586345381527;0.17873831775700935;0.9667289033087447;0.8953559203255977;0.8042335432750914;0.22375940602542843;762.157;;7.545271629778678E-4;1.1231493589302651E-5;
