Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_1118_Test;M0_ACTNB2-LL;;90%;2000;1;0.45139092082794247;0.488;0.5247382691892252;0.512;0.484251968503937;0.491869918699187;0.4959677419354839;0.4801587301587302;0.4900398406374502;0.4859437751004016;0.49510943340153984;0.5040489431647114;0.4959677419354839;0.4801587301587302;0.4801587301587301;0.4959677419354839;0.4959677419354839;0.4801587301587302;0.5198412698412699;0.5040322580645161;0.49460765488991293;0.49460765488991293;0.45948722788341584;217.317;;0.0011280000000000007;1.7161600000000208E-7;
