Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0246_Test;M0_ACTNB4-LL;;90%;2000;1;0.685852163516013;0.72;0.7517793528359146;0.28;0.5588235294117647;0.831081081081081;0.6951219512195121;0.7321428571428571;0.6195652173913043;0.7784810126582278;0.6240887182499496;0.8861554343056824;0.6951219512195121;0.7321428571428571;0.7321428571428572;0.6951219512195121;0.6951219512195121;0.7321428571428571;0.26785714285714285;0.3048780487804878;0.7789180458768873;0.7790904471544715;0.26869388588201476;244.505;;0.0011400000000000008;1.378039999999993E-5;
