Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0227_Test;M0_CTBNC4-LL;;90%;2000;1;0.6325323989369188;0.668;0.701658940822735;0.33199999999999996;NaN;0.668;0.0;1.0;NaN;0.8009592326139089;0.666;0.8340000000000001;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.5;0.5;0.2226084492758007;118.212;;7.860000000000005E-4;1.0248203999999941E-5;
