Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0324_Test;M0_ACTNB4-LL;;90%;2000;1;0.4732692850350247;0.51;0.5466230566173357;0.49;0.6568627450980392;0.27835051546391754;0.5894428152492669;0.33962264150943394;0.6213292117465224;0.3059490084985836;0.6747167766562594;0.30840066707665437;0.5894428152492669;0.33962264150943394;0.339622641509434;0.5894428152492668;0.5894428152492669;0.33962264150943394;0.660377358490566;0.41055718475073316;0.4728600675040115;0.4728600675040115;0.4392950277125105;60.824;;8.180000000000005E-4;1.1188876000000112E-5;
