Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;;;;;;
210706_0320_Test;M0_ACTNB4-LL;;90%;2000;1;0.44742062877544303;0.484;0.5207516245807805;0.516;0.659217877094972;0.3681592039800995;0.4166666666666667;0.5108225108225108;0.4805194805194805;0.43478260869565216;0.5756097560975609;0.4169014084507042;0.425531914893617;0.6980576216246279;0.39496874118997444;0.45622077466075406;0.5108225108225108;0.4805194805194805;0.43478260869565216;0.7732342007434945;0.6329479768786127;0.8181818181818181;0.5108225108225108;0.4805194805194805;0.43478260869565216;0.22676579925650558;0.3670520231213873;0.18181818181818182;0.722267818922094;0.6272426994970347;0.6805307735742518;0.4465529104736285;60.7;;0.0010660000000000008;1.4509643999999983E-5;
