Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210706_0205_Test;M0_ACTNB4-LL;;90%;3976;1;0.813688812582989;0.8340040241448692;0.8525056152072913;0.16599597585513082;0.9666666666666667;0.8207964601769911;NaN;0.7837837837837838;0.9959731543624161;0.0;0.8656716417910446;0.8999393571861736;NaN;0.9700540833367336;0.9884601894387204;0.8089607470577843;0.7837837837837838;0.9959731543624161;0.0;0.9966024915062288;0.3493975903614458;1.0;0.7837837837837838;0.9959731543624161;0.0;0.0033975084937712344;0.6506024096385542;0.0;0.9976584738759144;0.9701086224090995;0.9678653663822294;0.10802908201452646;5.859;;3.4607645875251526E-4;5.296730078661172E-6;
