Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1653_Test;M0_CTNB;;90%;2000;1;0.6101198676606644;0.646;0.6803083204637967;0.354;0.7186440677966102;0.5414634146341464;0.6928104575163399;0.5721649484536082;0.7054908485856904;0.556390977443609;0.7642795940559832;0.5226554021469764;0.6928104575163399;0.5721649484536082;0.5721649484536082;0.6928104575163399;0.6928104575163399;0.5721649484536082;0.42783505154639173;0.30718954248366015;0.6719897581025538;0.6719897581025538;0.3277973257873911;1.054;;0.0011860000000000009;5.567404000000021E-6;
