Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1124_Test;M0_CTBNC2-LL;;90%;2000;1;0.7627028458855855;0.794;0.8221319986938088;0.20599999999999996;0.8903654485049833;0.6482412060301508;0.7928994082840237;0.7962962962962963;0.8388106416275432;0.7146814404432134;0.9353175286604691;0.7211861223952238;0.7928994082840237;0.7962962962962963;0.7962962962962963;0.7928994082840237;0.7928994082840237;0.7962962962962963;0.2037037037037037;0.20710059171597633;0.8661151289356418;0.8657863978376799;0.1917531144450972;326.498;;0.001344000000000001;1.5949664000000158E-5;
