Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;;;;;;
210706_0242_Test;M0_ACTNB4-LL;;90%;2000;1;0.306095357602941;0.34;0.3756271759592936;0.6599999999999999;0.2692307692307692;0.34591194968553457;0.3945945945945946;0.28187919463087246;0.3235294117647059;0.40331491712707185;0.27540983606557373;0.3343465045592705;0.39890710382513667;0.2799028693188513;0.3369115189939602;0.3786882616569657;0.28187919463087246;0.3235294117647059;0.40331491712707185;0.6752136752136753;0.6848484848484848;0.6489028213166144;0.28187919463087246;0.3235294117647059;0.40331491712707185;0.3247863247863248;0.3151515151515151;0.3510971786833856;0.4885561865427637;0.4871301247771836;0.5173972531564454;0.5822511964066358;160.47;;0.001366000000000001;1.1744043999999919E-5;
