Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210706_0204_Test;M0_ACTNB2-LL;;90%;4031;1;0.7780728290802877;0.7996031746031746;0.8195292283527825;0.20039682539682535;0.9886363636363636;0.7815217391304348;NaN;0.7310924369747899;0.9986111111111111;0.0;0.8405797101449275;0.8768292682926829;NaN;0.9912387535199964;0.8910290572468026;0.22477102766584714;0.7310924369747899;0.9986111111111111;0.0;0.9988751406074241;0.30208333333333337;1.0;0.7310924369747899;0.9986111111111111;0.0;0.0011248593925759281;0.6979166666666666;0.0;0.9992532446049286;0.753858024691358;0.6696370009380003;0.1405795905362801;3.256;;2.9265873015873035E-4;2.0899372480473533E-7;
