Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0703_Test;M0_CTBNC2-LL;;90%;2000;1;0.7773967158581728;0.808;0.835287407034526;0.19199999999999995;0.808;NaN;1.0;0.0;0.8938053097345132;NaN;0.904;0.596;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.5;0.15566714598023665;105.76;;7.860000000000005E-4;1.073620399999994E-5;
