Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1108_Test;M0_CTNB;;90%;2000;1;0.6121539828830252;0.648;0.6822526735719079;0.352;0.7195945945945946;0.5441176470588235;0.696078431372549;0.5721649484536082;0.707641196013289;0.5577889447236181;0.7642063552781599;0.5226761906741606;0.696078431372549;0.5721649484536082;0.5721649484536082;0.696078431372549;0.696078431372549;0.5721649484536082;0.42783505154639173;0.30392156862745096;0.6719055319722391;0.6719055319722391;0.32777202461729066;0.992;;0.0012380000000000008;1.7533355999999946E-5;
