Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1647_Test;M0_CTNB;;90%;2000;1;0.6182603551793453;0.654;0.688081706267004;0.346;0.8546511627906976;0.21153846153846154;0.7050359712230215;0.39759036144578314;0.7726675427069645;0.27615062761506276;0.8593639002885267;0.2069377394743039;0.7050359712230215;0.39759036144578314;0.3975903614457831;0.7050359712230216;0.7050359712230215;0.39759036144578314;0.6024096385542169;0.2949640287769784;0.5550547513796192;0.5550547513796192;0.3148749643036893;1.02;;9.780000000000008E-4;1.7351599999999982E-7;
