Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_2024_Test;M0_CTNB;;90%;2000;1;0.5979290926029424;0.634;0.6686282855386863;0.366;0.34673366834170855;0.8239202657807309;0.5655737704918032;0.656084656084656;0.42990654205607476;0.7304860088365243;0.360904636405765;0.8846000506481277;0.5655737704918032;0.656084656084656;0.656084656084656;0.5655737704918034;0.5655737704918032;0.656084656084656;0.3439153439153439;0.4344262295081967;0.6881125856535693;0.6881125856535693;0.33087786016677584;0.938;;0.0010540000000000007;1.4999084000000101E-5;
