Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0401_Test;M0_CTBNC2-LL;;90%;2000;1;0.497217251451729;0.534;0.5704167101662962;0.46599999999999997;0.534;NaN;1.0;0.0;0.6962190352020861;NaN;0.767;0.733;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.5;0.2497847166937647;116.926;;9.060000000000007E-4;1.204116399999987E-5;
