Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1650_Test;M0_CTNB;;90%;2000;1;0.5999592438216788;0.636;0.670576602650422;0.364;0.3484848484848485;0.8245033112582781;0.5655737704918032;0.6587301587301587;0.43124999999999997;0.7323529411764705;0.3609145601692741;0.8846097126156167;0.5655737704918032;0.6587301587301587;0.6587301587301587;0.5655737704918034;0.5655737704918032;0.6587301587301587;0.3412698412698413;0.4344262295081967;0.6881342701014832;0.6881342701014832;0.33074243330643455;0.653;;6.020000000000004E-4;2.875960000000029E-7;
