Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1650_Test;M0_CTNB;;90%;2000;1;0.4533769433826644;0.49;0.5267307149649755;0.51;0.5096525096525096;0.46887966804979253;0.5076923076923077;0.4708333333333333;0.5086705202312138;0.4698544698544699;0.5127030438795562;0.4826738236985643;0.5076923076923077;0.4708333333333333;0.4708333333333333;0.5076923076923077;0.5076923076923077;0.4708333333333333;0.5291666666666667;0.49230769230769234;0.4870032051282051;0.4870032051282051;0.4481193174909985;1.412;;0.0011540000000000007;2.862839999999954E-7;
