Recall;Precision;
0.0;1.0;
0.2838137472283814;0.9846153846153847;
0.29490022172949004;0.9779411764705882;
0.31042128603104213;0.9790209790209791;
0.3170731707317073;0.9794520547945206;
0.3237250554323725;0.9798657718120806;
0.3259423503325942;0.98;
0.3303769401330377;0.9802631578947368;
0.3348115299334812;0.9805194805194806;
0.3370288248337029;0.9806451612903225;
0.34146341463414637;0.9808917197452229;
0.3458980044345898;0.9811320754716981;
0.34811529933481156;0.98125;
0.35033259423503327;0.9813664596273292;
0.352549889135255;0.9814814814814815;
0.35698447893569846;0.9817073170731707;
0.35920177383592017;0.9818181818181818;
0.3614190687361419;0.9819277108433735;
0.36363636363636365;0.9820359281437125;
0.36363636363636365;0.9761904761904762;
0.36807095343680707;0.9764705882352941;
0.37028824833702884;0.9766081871345029;
0.37250554323725055;0.9767441860465116;
0.37472283813747226;0.976878612716763;
0.376940133037694;0.9770114942528736;
0.37915742793791574;0.9771428571428571;
0.37915742793791574;0.9715909090909091;
0.38137472283813745;0.9717514124293786;
0.38137472283813745;0.9662921348314607;
0.3835920177383592;0.9664804469273743;
0.3858093126385809;0.9666666666666667;
0.38802660753880264;0.9668508287292817;
0.3902439024390244;0.967032967032967;
0.3924611973392461;0.9672131147540983;
0.3946784922394678;0.967391304347826;
0.3968957871396896;0.9675675675675676;
0.3991130820399113;0.967741935483871;
0.401330376940133;0.9679144385026738;
0.4035476718403548;0.9680851063829787;
0.4057649667405765;0.9682539682539683;
0.4079822616407982;0.968421052631579;
0.41019955654101997;0.9685863874345549;
0.41019955654101997;0.9635416666666666;
0.4124168514412417;0.9637305699481865;
0.4146341463414634;0.9639175257731959;
0.41685144124168516;0.9641025641025641;
0.4190687361419069;0.9642857142857143;
0.4212860310421286;0.9644670050761421;
0.42350332594235035;0.9646464646464646;
0.42572062084257206;0.964824120603015;
0.4279379157427938;0.965;
0.43015521064301554;0.9651741293532339;
0.43237250554323725;0.9653465346534653;
0.43458980044345896;0.9655172413793104;
0.43680709534368073;0.9656862745098039;
0.43902439024390244;0.9658536585365853;
0.44124168514412415;0.9660194174757282;
0.4434589800443459;0.966183574879227;
0.44567627494456763;0.9663461538461539;
0.44789356984478934;0.9665071770334929;
0.4501108647450111;0.9666666666666667;
0.4523281596452328;0.966824644549763;
0.45454545454545453;0.9669811320754716;
0.4567627494456763;0.9671361502347418;
0.458980044345898;0.9672897196261683;
0.4611973392461197;0.9674418604651163;
0.4634146341463415;0.9675925925925926;
0.4656319290465632;0.967741935483871;
0.4678492239467849;0.9678899082568807;
0.4700665188470067;0.9680365296803652;
0.4700665188470067;0.9636363636363636;
0.4722838137472284;0.9638009049773756;
0.4722838137472284;0.9594594594594594;
0.4722838137472284;0.9551569506726457;
0.4745011086474501;0.9553571428571429;
0.47671840354767187;0.9555555555555556;
0.4789356984478936;0.9557522123893806;
0.4811529933481153;0.9559471365638766;
0.48337028824833705;0.956140350877193;
0.48558758314855877;0.9563318777292577;
0.4878048780487805;0.9565217391304348;
0.49002217294900224;0.9567099567099567;
0.49223946784922396;0.9568965517241379;
0.49445676274944567;0.9570815450643777;
0.49667405764966743;0.9572649572649573;
0.49889135254988914;0.9574468085106383;
0.5011086474501109;0.9576271186440678;
0.5033259423503326;0.9578059071729957;
0.5055432372505543;0.957983193277311;
0.5077605321507761;0.9581589958158996;
0.5077605321507761;0.9541666666666667;
0.5099778270509978;0.9543568464730291;
0.5121951219512195;0.9545454545454546;
0.5144124168514412;0.9547325102880658;
0.516629711751663;0.9549180327868853;
0.516629711751663;0.9510204081632653;
