Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;A;B;C;;;;;;
210706_0240_Test;M0_ACTNB4-LL;;90%;2000;1;0.33527030378015843;0.37;0.4061292547391572;0.63;0.3216374269005848;0.4556213017751479;0.33125;0.3716216216216216;0.36666666666666664;0.3732394366197183;0.3448275862068965;0.4063324538258575;0.3509933774834437;0.32926112423368414;0.45224628351232204;0.3003773738990521;0.3716216216216216;0.36666666666666664;0.3732394366197183;0.6704545454545454;0.6827586206896552;0.7011173184357542;0.3716216216216216;0.36666666666666664;0.3732394366197183;0.32954545454545453;0.31724137931034485;0.2988826815642458;0.5124961609336609;0.556256157635468;0.531336061059092;0.5570026599539936;132.025;;0.0013300000000000009;1.6157099999999978E-5;
