Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_1115_Test;M0_ACTNB2-LL;;90%;2000;1;0.4692861457730342;0.506;0.542649259218382;0.494;0.6052631578947368;0.39316239316239315;0.5313531353135313;0.467005076142132;0.5659050966608083;0.42691415313225056;0.6131000060235652;0.4156479820800949;0.5313531353135313;0.467005076142132;0.46700507614213194;0.5313531353135313;0.5313531353135313;0.467005076142132;0.5329949238578681;0.46864686468646866;0.49932150575463635;0.49932150575463635;0.43242243098355926;183.37;;0.0010700000000000006;1.6510000000000007E-7;
