Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;;Recall;;;F-Measure;;;PR AUC;;;Sensitivity;;;Specificity;;;TP-Rate;;;FP-Rate;;;ROC AUC;;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;high;inactive;low;;;;;;
210609_2323_Test;M0_CTNB;;90%;4031;1;0.8235006926437204;0.8432539682539683;0.8611692142166845;0.15674603174603174;0.8952380952380953;0.9148629148629148;0.580952380952381;0.7899159663865546;0.8805555555555555;0.7218934911242604;0.8392857142857143;0.8973814578910121;0.6437994722955146;0.8824052306909833;0.9511135783746215;0.6531310058957857;0.7899159663865546;0.8805555555555555;0.7218934911242604;0.9876265466816648;0.7951388888888888;0.8951132300357568;0.7899159663865546;0.8805555555555555;0.7218934911242604;0.012373453318335208;0.2048611111111111;0.10488676996424315;0.926047584388086;0.8799406828703704;0.8600686926532713;0.1505026349091439;1.239;;8.134920634920641E-4;2.509290753338393E-7;
210609_2345_Test;M0_CTNB;;90%;4031;1;0.8235006926437204;0.8432539682539683;0.8611692142166845;0.15674603174603174;0.8952380952380953;0.9148629148629148;0.580952380952381;0.7899159663865546;0.8805555555555555;0.7218934911242604;0.8392857142857143;0.8973814578910121;0.6437994722955146;0.8824052306909833;0.9511135783746215;0.6531310058957857;0.7899159663865546;0.8805555555555555;0.7218934911242604;0.9876265466816648;0.7951388888888888;0.8951132300357568;0.7899159663865546;0.8805555555555555;0.7218934911242604;0.012373453318335208;0.2048611111111111;0.10488676996424315;0.926047584388086;0.8799406828703704;0.8600686926532713;0.1505026349091439;1.279;;8.184523809523816E-4;1.414461096938807E-6;
