Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_2024_Test;M0_CTNB;;90%;2000;1;0.6550294614638452;0.69;0.7229250299310012;0.31000000000000005;0.9088397790055248;0.11594202898550725;0.729490022172949;0.32653061224489793;0.8093480934809347;0.1711229946524064;0.9325845113424682;0.1591758084854952;0.729490022172949;0.32653061224489793;0.326530612244898;0.729490022172949;0.729490022172949;0.32653061224489793;0.673469387755102;0.270509977827051;0.5993031358885017;0.5993031358885017;0.2819602575856575;0.985;;0.0010000000000000007;1.4640000000000097E-5;
