Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0236_Test;M0_ACTNB4-LL;;90%;2000;1;0.8303912727847093;0.858;0.881754558369791;0.14200000000000002;0.8278388278388278;0.8942731277533039;0.904;0.812;0.864244741873805;0.8511530398322852;0.8844629204509934;0.9409534423193657;0.904;0.812;0.812;0.904;0.904;0.812;0.188;0.096;0.916552;0.91768;0.13390618945261273;91.646;;0.0010380000000000007;1.3296556000000095E-5;
