Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1124_Test;M0_CTBNC2-LL;;90%;2000;1;0.5695745302267453;0.606;0.6412842912882742;0.394;0.606;NaN;1.0;0.0;0.7546699875466999;NaN;0.8029999999999999;0.6970000000000001;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.5;0.5;0.239036359864611;388.512;;6.500000000000004E-4;8.931499999999982E-6;
