Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0255_Test;M0_ACTNB4-LL;;90%;2000;1;0.8475564509417931;0.874;0.8964171268564838;0.126;0.9405286343612335;0.21739130434782608;0.9222462203023758;0.2702702702702703;0.9312977099236641;0.24096385542168672;0.9581389172679966;0.17099865064617523;0.9222462203023758;0.2702702702702703;0.2702702702702703;0.9222462203023758;0.9222462203023758;0.2702702702702703;0.7297297297297297;0.07775377969762419;0.6298815013717821;0.6493491331504291;0.1234546985291466;342.661;;8.540000000000007E-4;4.380683999999986E-6;
