Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0357_Test;M0_CTNB;;90%;2000;1;0.47127742339761913;0.508;0.5446364499242692;0.492;0.5039370078740157;0.5121951219512195;0.5161290322580645;0.5;0.5099601593625498;0.5060240963855421;0.5292771914135815;0.5163742911380866;0.5161290322580645;0.5;0.5;0.5161290322580645;0.5161290322580645;0.5;0.5;0.4838709677419355;0.5162570404505888;0.5162570404505888;0.44168376400447085;0.962;;9.520000000000007E-4;1.5736960000000031E-6;
