Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0248_Test;M0_ACTNB4-LL;;90%;2000;1;0.4912223503054156;0.528;0.5644762063211934;0.472;0.5253623188405797;0.53125;0.58;0.476;0.5513307984790874;0.5021097046413502;0.5655812590372755;0.5246949647060212;0.58;0.476;0.476;0.5800000000000001;0.58;0.476;0.524;0.42;0.551312;0.551312;0.42510880772922555;228.639;;8.100000000000005E-4;1.1973900000000094E-5;
