Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0327_Test;M0_CTBNC8-LL;;90%;2000;1;0.8346717183313944;0.862;0.88543104948405;0.138;0.9735576923076923;0.30952380952380953;0.8747300215982722;0.7027027027027027;0.9215017064846416;0.42975206611570255;0.9803451769582452;0.5626202967155155;0.8747300215982722;0.7027027027027027;0.7027027027027026;0.8747300215982722;0.8747300215982722;0.7027027027027027;0.2972972972972973;0.12526997840172785;0.8469149495067422;0.8468857626525013;0.12001127116382143;126.745;;7.140000000000004E-4;9.508204000000043E-6;
