Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0324_Test;M0_ACTNB4-LL;;90%;2000;1;0.48922522353999154;0.526;0.5624948647561454;0.474;0.6411960132890365;0.35175879396984927;0.5993788819875776;0.39325842696629215;0.6195826645264848;0.37135278514588865;0.6420867951555849;0.39597805025265814;0.5993788819875776;0.39325842696629215;0.3932584269662921;0.5993788819875776;0.5993788819875776;0.39325842696629215;0.6067415730337079;0.40062111801242234;0.5135564240351734;0.5135564240351734;0.42948010188222996;60.979;;0.0010340000000000006;1.4736843999999852E-5;
