Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1217_Test;M0_CTBNC4-LL;;90%;2000;1;0.8090867804778427;0.838;0.8632743673719369;0.16200000000000003;0.9817708333333334;0.3620689655172414;0.835920177383592;0.8571428571428571;0.9029940119760479;0.509090909090909;0.9889581031737582;0.6326075021852463;0.835920177383592;0.8571428571428571;0.8571428571428572;0.835920177383592;0.835920177383592;0.8571428571428571;0.14285714285714285;0.164079822616408;0.9169193176161817;0.9169193176161817;0.1466057177336836;370.306;;0.0011240000000000009;1.630062399999989E-5;
