Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0727_Test;M0_CTNB;;90%;2000;1;0.634574029907146;0.67;0.70359577818298;0.32999999999999996;0.5;0.7931034482758621;0.6363636363636364;0.6865671641791045;0.56;0.736;0.5059642634285054;0.8270884462674214;0.6363636363636364;0.6865671641791045;0.6865671641791045;0.6363636363636364;0.6363636363636364;0.6865671641791045;0.31343283582089554;0.36363636363636365;0.7085933966530982;0.7085843509724107;0.3010343922591041;0.941;;8.060000000000005E-4;1.0664364000000095E-5;
