Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1651_Test;M0_CTNB;;90%;2000;1;0.44940548256504487;0.486;0.5227452391216507;0.514;0.4305555555555556;0.528169014084507;0.40969162995594716;0.5494505494505495;0.41986455981941306;0.5385996409335727;0.4293604140026992;0.5523072181839651;0.40969162995594716;0.5494505494505495;0.5494505494505495;0.4096916299559471;0.40969162995594716;0.5494505494505495;0.45054945054945056;0.5903083700440529;0.47128495586645364;0.47128495586645364;0.45353500774205896;0.782;;6.720000000000005E-4;3.244159999999999E-7;
