Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_1108_Test;M0_ACTNB2-LL;;90%;2000;1;0.644792768280166;0.68;0.7132693814623203;0.31999999999999995;0.3157894736842105;0.8390804597701149;0.46153846153846156;0.7373737373737373;0.37499999999999994;0.7849462365591396;0.3079975258492134;0.8577117753870315;0.46153846153846156;0.7373737373737373;0.7373737373737373;0.46153846153846156;0.46153846153846156;0.7373737373737373;0.26262626262626265;0.5384615384615384;0.6432716588966589;0.6432230963480964;0.29521786797255267;101.202;;8.880000000000007E-4;2.274559999999986E-7;
