Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0331_Test;M0_ACTNB2-LL;;90%;2000;1;0.7963752236540127;0.826;0.8521151142129345;0.17400000000000004;0.23076923076923078;0.9584352078239609;0.5526315789473685;0.8484848484848485;0.32558139534883723;0.9001148105625717;0.2601753331667368;0.9758564548670511;0.5526315789473685;0.8484848484848485;0.8484848484848485;0.5526315789473684;0.5526315789473685;0.8484848484848485;0.15151515151515152;0.4473684210526316;0.7848598769651401;0.7810435178856231;0.16428137303378054;49.8;;8.440000000000006E-4;1.1595664000000072E-5;
