Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1435_Test;M0_CTNB;;90%;2000;1;0.573617564024432;0.61;0.6451981941515318;0.39;0.4334763948497854;0.7640449438202247;0.6158536585365854;0.6071428571428571;0.508816120906801;0.6766169154228855;0.44755430906867355;0.8251953155989367;0.6158536585365854;0.6071428571428571;0.6071428571428572;0.6158536585365854;0.6158536585365854;0.6071428571428571;0.39285714285714285;0.38414634146341464;0.6743430603948897;0.6743430603948897;0.3570641221036542;1.188;;0.0011560000000000008;1.4503663999999903E-5;
