Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_2024_Test;M0_CTNB;;90%;2000;1;0.7044317060094443;0.738;0.769006025316732;0.262;0.9322916666666666;0.09482758620689655;0.7732181425485961;0.2972972972972973;0.8453364817001182;0.1437908496732026;0.9423435348845018;0.08352294188944363;0.7732181425485961;0.2972972972972973;0.29729729729729726;0.7732181425485961;0.7732181425485961;0.2972972972972973;0.7027027027027027;0.2267818574514039;0.5653785534995038;0.5653493666452629;0.24696244473909518;0.984;;9.680000000000007E-4;1.4190976000000076E-5;
