Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210615_1107_Test;M0_CTNB;;90%;2000;1;0.4653053421998327;0.502;0.5386731261306393;0.498;0.5346153846153846;0.4666666666666667;0.5205992509363296;0.48068669527896996;0.5275142314990512;0.4735729386892178;0.5750287985113464;0.4703695329010867;0.5205992509363296;0.48068669527896996;0.48068669527897;0.5205992509363295;0.5205992509363296;0.48068669527896996;0.51931330472103;0.4794007490636704;0.5226728392085;0.5226728392085;0.4268389649937963;1.331;;0.001432000000000001;1.8389375999999917E-5;
