Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_1653_Test;M0_CTNB;;90%;2000;1;0.7397198874336358;0.772;0.8013518055105656;0.22799999999999998;0.175;0.9605263157894737;0.5833333333333334;0.7866379310344828;0.2692307692307692;0.8649289099526067;0.22305813327511595;0.9751655452173953;0.5833333333333334;0.7866379310344828;0.7866379310344828;0.5833333333333333;0.5833333333333334;0.7866379310344828;0.21336206896551724;0.4166666666666667;0.7634398946360154;0.7634099616858238;0.21770217352322685;0.58;;8.680000000000006E-4;3.5057600000000037E-7;
