Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_2040_Test;M0_CTBNC2-LL;;90%;2000;1;0.7313926783465204;0.764;0.7937651412757927;0.236;0.843065693430657;0.668141592920354;0.7549019607843137;0.7783505154639175;0.7965517241379311;0.719047619047619;0.9052807761147651;0.779143707754359;0.7549019607843137;0.7783505154639175;0.7783505154639175;0.7549019607843137;0.7549019607843137;0.7783505154639175;0.22164948453608246;0.24509803921568626;0.8549794488242032;0.8551900141499899;0.20833544540279256;107.428;;8.980000000000006E-4;1.246759600000001E-5;
