Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0307_Test;M0_ACTNB4-LL;;90%;2000;1;0.675558620361267;0.71;0.7421805543383001;0.29000000000000004;0.7531914893617021;0.6716981132075471;0.6704545454545454;0.7542372881355932;0.7094188376753507;0.7105788423153692;0.8061480266408717;0.7487546044276896;0.6704545454545454;0.7542372881355932;0.7542372881355932;0.6704545454545454;0.6704545454545454;0.7542372881355932;0.2457627118644068;0.32954545454545453;0.7841310349255265;0.7842112865947611;0.27585519556923205;489.557;;9.360000000000006E-4;1.3419903999999972E-5;
