Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210706_0301_Test;M0_ACTNB4-LL;;90%;2000;1;0.8325306296856764;0.86;0.883593669799296;0.14;0.25;0.9560185185185185;0.4722222222222222;0.8900862068965517;0.3269230769230769;0.921875;0.3816601120261947;0.9788226248203408;0.4722222222222222;0.8900862068965517;0.8900862068965517;0.4722222222222222;0.4722222222222222;0.8900862068965517;0.10991379310344827;0.5277777777777778;0.7898706896551724;0.7910979406130269;0.13657365965006002;397.413;;9.720000000000006E-4;1.3443215999999855E-5;
