Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210614_2025_Test;M0_CTNB;;90%;2000;1;0.7210049908772956;0.754;0.7842604870926572;0.246;0.9329608938547486;0.3028169014084507;0.7713625866050808;0.6417910447761194;0.8445006321112516;0.4114832535885168;0.9446906164030834;0.3456628577664947;0.7713625866050808;0.6417910447761194;0.6417910447761195;0.7713625866050808;0.7713625866050808;0.6417910447761194;0.3582089552238806;0.22863741339491916;0.7559201682120575;0.7558512288442315;0.2306084675904082;0.969;;0.0010620000000000007;1.643415600000012E-5;
