Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210705_0203_Test;M0_CTNB;;90%;2000;1;0.6121539828830252;0.648;0.6822526735719079;0.352;0.8901734104046243;0.1038961038961039;0.6905829596412556;0.2962962962962963;0.7777777777777779;0.15384615384615385;0.8770957591151991;0.09259690210278718;0.6905829596412556;0.2962962962962963;0.2962962962962963;0.6905829596412556;0.6905829596412556;0.2962962962962963;0.7037037037037037;0.3094170403587444;0.4461468194652051;0.4461468194652051;0.3178807999400798;0.9;;8.740000000000005E-4;1.1598123999999967E-5;
