Test;Model;Aggregation;ConfidenceLevel;DatasetDim;KFolds;;Accuracy;;Error;Precision;;Recall;;F-Measure;;PR AUC;;Sensitivity;;Specificity;;TP-Rate;;FP-Rate;;ROC AUC;;Brier;Avg learning time;Var learning time;Avg inference time; Var inference time;
;;;;;;lower bound;;upper bound;;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;;;;;;
210704_2310_Test;M0_CTNB;;90%;2000;1;0.5756400230152586;0.612;0.6471542034911772;0.388;0.4353448275862069;0.7649253731343284;0.6158536585365854;0.6101190476190477;0.51010101010101;0.6788079470198676;0.4473717324813343;0.8252237526754689;0.6158536585365854;0.6101190476190477;0.6101190476190477;0.6158536585365854;0.6158536585365854;0.6101190476190477;0.3898809523809524;0.38414634146341464;0.6743612078977933;0.6743612078977933;0.3568111051608445;1.233;;0.001206000000000001;6.543564000000025E-6;
